soimoistdept_l,soimoistdept_r,soimoistdept_h,soimoistdepb_l,soimoistdepb_r,soimoistdepb_h,soimoiststat,month,runoff,areaname
76,107,137,183,183,183,Moist,March,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,March,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,March,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,April,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,April,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,April,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,December,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,December,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,December,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,February,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,February,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,February,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,January,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,January,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,January,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,March,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,March,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,March,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,January,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,January,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,January,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,February,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,February,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,February,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,December,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,December,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,December,,"Cherokee County, Texas"

61,92,122,76,107,137,Wet,April,,"Cherokee County, Texas"

76,107,137,183,183,183,Moist,April,,"Cherokee County, Texas"

0,0,0,61,92,122,Moist,April,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,February,,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,February,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,February,,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,January,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,January,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,January,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,March,,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,March,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,March,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,April,,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,April,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,April,,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,February,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,February,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Wet,February,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,September,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,September,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,September,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,October,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,October,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,October,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,November,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,November,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,November,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,May,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,May,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,May,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,March,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,March,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Wet,March,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,June,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,June,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,June,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,January,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,January,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Wet,January,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,December,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,December,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,December,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,August,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,August,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,August,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,April,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Wet,April,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,April,Low,"Cherokee County, Texas"

0,0,0,107,114,117,Moist,July,Low,"Cherokee County, Texas"

107,114,117,127,152,152,Moist,July,Low,"Cherokee County, Texas"

127,152,152,183,203,203,Moist,July,Low,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,January,High,"Cherokee County, Texas"

107,114,152,122,173,183,Wet,January,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,January,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,January,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,January,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,January,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,June,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,June,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,June,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,June,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,June,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,June,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,October,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,October,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,October,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,October,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,October,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,October,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,April,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,April,High,"Cherokee County, Texas"

107,114,152,122,173,183,Wet,April,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,April,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,April,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,April,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,February,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,February,High,"Cherokee County, Texas"

107,114,152,122,173,183,Wet,February,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,February,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,February,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,February,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,November,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,November,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,November,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,November,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,November,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,November,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,September,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,September,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,September,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,September,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,September,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,September,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,August,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,August,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,August,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,August,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,August,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,August,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,July,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,July,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,July,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,July,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,July,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,July,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,May,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,May,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,May,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,May,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,May,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,May,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,March,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,March,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,March,High,"Cherokee County, Texas"

107,114,152,122,173,183,Wet,March,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,March,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,March,High,"Cherokee County, Texas"

25,79,148,107,114,152,Moist,December,High,"Cherokee County, Texas"

5,13,25,10,25,51,Moist,December,High,"Cherokee County, Texas"

107,114,152,122,173,183,Moist,December,High,"Cherokee County, Texas"

10,25,51,25,79,148,Moist,December,High,"Cherokee County, Texas"

0,0,0,5,13,25,Moist,December,High,"Cherokee County, Texas"

122,173,183,203,203,203,Moist,December,High,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,January,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,January,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,January,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,February,,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,February,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,February,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,March,,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,March,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,March,,"Cherokee County, Texas"

122,152,183,183,183,183,Moist,April,,"Cherokee County, Texas"

107,130,152,122,152,183,Wet,April,,"Cherokee County, Texas"

0,0,0,107,130,152,Moist,April,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,April,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,April,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,March,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,March,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,January,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,January,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,February,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,February,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,March,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,March,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,January,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,January,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,February,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,February,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,April,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,April,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,March,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,March,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,February,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,February,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,April,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,April,,"Cherokee County, Texas"

0,0,0,46,61,76,Moist,January,,"Cherokee County, Texas"

46,61,76,183,183,183,Wet,January,,"Cherokee County, Texas"

0,0,0,76,92,107,Moist,February,,"Cherokee County, Texas"

76,92,107,183,183,183,Wet,February,,"Cherokee County, Texas"

0,0,0,76,92,107,Moist,January,,"Cherokee County, Texas"

76,92,107,183,183,183,Wet,January,,"Cherokee County, Texas"

76,92,107,183,183,183,Wet,June,,"Cherokee County, Texas"

0,0,0,76,92,107,Moist,June,,"Cherokee County, Texas"

0,0,0,76,92,107,Moist,March,,"Cherokee County, Texas"

76,92,107,183,183,183,Wet,March,,"Cherokee County, Texas"

0,0,0,76,92,107,Moist,April,,"Cherokee County, Texas"

76,92,107,183,183,183,Wet,April,,"Cherokee County, Texas"

0,0,0,76,92,107,Moist,May,,"Cherokee County, Texas"

76,92,107,183,183,183,Wet,May,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,December,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,December,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,February,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,February,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,January,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,January,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,April,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,April,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,March,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,March,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,March,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,March,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,January,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,January,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,February,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,February,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,December,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,December,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,April,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,April,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,April,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,April,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,March,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,March,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,January,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,January,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,December,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,December,,"Cherokee County, Texas"

0,0,0,122,153,183,Moist,February,,"Cherokee County, Texas"

122,153,183,183,183,183,Wet,February,,"Cherokee County, Texas"

0,0,0,46,54,61,Moist,February,Very low,"Cherokee County, Texas"

46,54,61,183,183,183,Wet,February,Very low,"Cherokee County, Texas"

0,0,0,46,54,61,Moist,January,Very low,"Cherokee County, Texas"

46,54,61,183,183,183,Wet,January,Very low,"Cherokee County, Texas"

0,0,0,46,54,61,Moist,March,Very low,"Cherokee County, Texas"

46,54,61,183,183,183,Wet,March,Very low,"Cherokee County, Texas"

30,61,91,183,183,183,Wet,February,Negligible,"Cherokee County, Texas"

0,0,0,30,61,91,Moist,February,Negligible,"Cherokee County, Texas"

0,0,0,30,61,91,Moist,January,Negligible,"Cherokee County, Texas"

30,61,91,183,183,183,Wet,January,Negligible,"Cherokee County, Texas"

0,0,0,30,61,91,Moist,December,Negligible,"Cherokee County, Texas"

30,61,91,183,183,183,Wet,December,Negligible,"Cherokee County, Texas"

0,0,0,30,61,91,Moist,April,Negligible,"Cherokee County, Texas"

30,61,91,183,183,183,Wet,April,Negligible,"Cherokee County, Texas"

0,0,0,30,61,91,Moist,March,Negligible,"Cherokee County, Texas"

30,61,91,183,183,183,Wet,March,Negligible,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,May,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,May,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,May,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,June,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,June,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,June,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,November,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,November,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,November,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,September,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,September,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,September,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,March,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,March,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,March,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,January,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,January,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,January,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,February,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,February,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,February,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,April,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,April,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,April,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,December,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,December,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,December,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,August,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,August,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,August,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,July,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,July,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,July,Very low,"Cherokee County, Texas"

0,0,0,15,23,30,Moist,October,Very low,"Cherokee County, Texas"

15,23,30,100,150,180,Moist,October,Very low,"Cherokee County, Texas"

100,150,180,203,203,203,Moist,October,Very low,"Cherokee County, Texas"

0,0,0,7,15,20,Moist,November,Low,"Cherokee County, Texas"

61,97,164,203,203,203,Moist,November,Low,"Cherokee County, Texas"

7,15,20,28,30,40,Moist,November,Low,"Cherokee County, Texas"

28,30,40,61,97,164,Moist,November,Low,"Cherokee County, Texas"

0,0,0,7,15,20,Moist,December,Low,"Cherokee County, Texas"

7,15,20,28,30,40,Moist,December,Low,"Cherokee County, Texas"

28,30,40,61,97,164,Moist,December,Low,"Cherokee County, Texas"

61,97,164,203,203,203,Moist,December,Low,"Cherokee County, Texas"

0,0,0,7,15,20,Moist,October,Low,"Cherokee County, Texas"

7,15,20,28,30,40,Moist,October,Low,"Cherokee County, Texas"
